beach;date;hour;hs;tpic;dir
Biscarosse;2023-01-21;19;1.333980;10.22150;292
Biscarosse;2023-01-21;20;1.344240;10.19420;292
Biscarosse;2023-01-21;21;1.344240;10.16680;291
Biscarosse;2023-01-21;22;1.332030;10.13170;291
Biscarosse;2023-01-21;23;1.310060;10.09650;291
Biscarosse;2023-01-22;0;1.282230;10.05750;291
Biscarosse;2023-01-22;1;1.257810;10.04570;292
Biscarosse;2023-01-22;2;1.240230;10.07310;292
Biscarosse;2023-01-22;3;1.231930;10.13950;292
Biscarosse;2023-01-22;4;1.231930;10.22540;291
Biscarosse;2023-01-22;5;1.244140;10.33480;291
Biscarosse;2023-01-22;6;1.264160;10.48720;290
Biscarosse;2023-01-22;7;1.291990;10.68250;288
Biscarosse;2023-01-22;8;1.326170;10.83090;287
Biscarosse;2023-01-22;9;1.350100;10.89340;287
Biscarosse;2023-01-22;10;1.357910;10.90510;286
Biscarosse;2023-01-22;11;1.348140;10.90900;286
Biscarosse;2023-01-22;12;1.324220;10.90510;287
Biscarosse;2023-01-22;13;1.293950;10.89340;288
Biscarosse;2023-01-22;14;1.275880;10.87780;289
Biscarosse;2023-01-22;15;1.268070;10.89340;291
Biscarosse;2023-01-22;16;1.270020;10.90900;291
Biscarosse;2023-01-22;17;1.282230;10.91680;292
Biscarosse;2023-01-22;18;1.297850;10.92070;291
Biscarosse;2023-01-22;19;1.315920;10.92470;290
Biscarosse;2023-01-22;20;1.335940;10.92860;289
Biscarosse;2023-01-22;21;1.360350;10.94420;288
Biscarosse;2023-01-22;22;1.385740;10.97540;287
Biscarosse;2023-01-22;23;1.417970;11.07310;286
Biscarosse;2023-01-23;0;1.469730;14.25670;286
Biscarosse;2023-01-23;1;1.519530;14.01840;286
Biscarosse;2023-01-23;2;1.547850;13.66290;286
Biscarosse;2023-01-23;3;1.564450;13.49890;287
Biscarosse;2023-01-23;4;1.578120;13.40120;287
Biscarosse;2023-01-23;5;1.612300;13.34260;287
Biscarosse;2023-01-23;6;1.669920;13.29970;287
Biscarosse;2023-01-23;7;1.746090;13.22540;286
Biscarosse;2023-01-23;8;1.822270;13.11220;285
Biscarosse;2023-01-23;9;1.862300;13.01060;284
Biscarosse;2023-01-23;10;1.837890;12.93250;283
Biscarosse;2023-01-23;11;1.805660;12.84260;283
Biscarosse;2023-01-23;12;1.801760;12.65900;283
Biscarosse;2023-01-23;13;1.767580;12.48720;283
Biscarosse;2023-01-23;14;1.723630;12.39730;283
Biscarosse;2023-01-23;15;1.688480;12.35820;283
Biscarosse;2023-01-23;16;1.662110;12.32700;283
Biscarosse;2023-01-23;17;1.643550;12.28010;284
Biscarosse;2023-01-23;18;1.633790;12.21370;284
Biscarosse;2023-01-23;19;1.625980;12.14340;285
Biscarosse;2023-01-23;20;1.625980;12.08870;285
Biscarosse;2023-01-23;21;1.633790;12.06530;284
Biscarosse;2023-01-23;22;1.646480;12.06530;284
Biscarosse;2023-01-23;23;1.639650;12.07700;284
Biscarosse;2023-01-24;0;1.616210;12.06140;284
Biscarosse;2023-01-24;1;1.570310;12.03010;284
Biscarosse;2023-01-24;2;1.528320;12.03010;285
Biscarosse;2023-01-24;3;1.498050;12.07310;286
Biscarosse;2023-01-24;4;1.482420;12.12780;287
Biscarosse;2023-01-24;5;1.469730;12.15120;287
Biscarosse;2023-01-24;6;1.448240;12.11220;288
Biscarosse;2023-01-24;7;1.421880;12.04180;288
Biscarosse;2023-01-24;8;1.406250;12.00670;287
Biscarosse;2023-01-24;9;1.402340;12.01450;286
Biscarosse;2023-01-24;10;1.396480;12.00670;285
Biscarosse;2023-01-24;11;1.381840;11.95980;284
Biscarosse;2023-01-24;12;1.347660;11.89730;284
Biscarosse;2023-01-24;13;1.301760;11.82700;284
Biscarosse;2023-01-24;14;1.255860;11.81140;284
Biscarosse;2023-01-24;15;1.220210;11.87390;285
Biscarosse;2023-01-24;16;1.200200;11.94420;285
Biscarosse;2023-01-24;17;1.191890;11.98320;286
Biscarosse;2023-01-24;18;1.189940;11.99500;286
Biscarosse;2023-01-24;19;1.187990;11.99110;286
Biscarosse;2023-01-24;20;1.187990;11.98720;286
Biscarosse;2023-01-24;21;1.198240;11.99890;285
Biscarosse;2023-01-24;22;1.213870;12.01060;284
Biscarosse;2023-01-24;23;1.226070;11.99500;284
Biscarosse;2023-01-25;0;1.224120;11.96760;284
Biscarosse;2023-01-25;1;1.204100;11.94420;284
Biscarosse;2023-01-25;2;1.178220;11.94030;284
Biscarosse;2023-01-25;3;1.155760;11.94420;284
Biscarosse;2023-01-25;4;1.151860;11.96370;284
Biscarosse;2023-01-25;5;1.169920;12.03400;284
Biscarosse;2023-01-25;6;1.200200;12.28790;284
Biscarosse;2023-01-25;7;1.224120;12.88170;284
Biscarosse;2023-01-25;8;1.240230;13.00280;283
Biscarosse;2023-01-25;9;1.266110;13.00280;282
Biscarosse;2023-01-25;10;1.304200;13.06140;281
Biscarosse;2023-01-25;11;1.350100;13.18640;280
Biscarosse;2023-01-25;12;1.388180;13.28010;280
Biscarosse;2023-01-25;13;1.403810;13.27230;279
Biscarosse;2023-01-25;14;1.397950;13.21760;279
Biscarosse;2023-01-25;15;1.394040;13.23320;279
Biscarosse;2023-01-25;16;1.397950;13.38950;279
Biscarosse;2023-01-25;17;1.432130;13.86610;279
Biscarosse;2023-01-25;18;1.490230;15.67860;279
Biscarosse;2023-01-25;19;1.543950;15.38170;280
Biscarosse;2023-01-25;20;1.578120;15.13560;281
Biscarosse;2023-01-25;21;1.603520;15.07310;281
Biscarosse;2023-01-25;22;1.629880;15.01060;280
Biscarosse;2023-01-25;23;1.658200;14.91680;280
Biscarosse;2023-01-26;0;1.680180;14.82310;279
Biscarosse;2023-01-26;1;1.695800;14.76450;279
Biscarosse;2023-01-26;2;1.691890;14.72930;279
Biscarosse;2023-01-26;3;1.667970;14.69420;280
Biscarosse;2023-01-26;4;1.631840;14.62390;280
Biscarosse;2023-01-26;5;1.580080;14.48320;281
Biscarosse;2023-01-26;6;1.526370;14.25670;281
Biscarosse;2023-01-26;7;1.500000;13.95590;282
Biscarosse;2023-01-26;8;1.494140;13.83480;282
Biscarosse;2023-01-26;9;1.492190;13.75280;282
Biscarosse;2023-01-26;10;1.480470;13.63950;281
Biscarosse;2023-01-26;11;1.454100;13.50280;281
Biscarosse;2023-01-26;12;1.412110;13.35040;280
Biscarosse;2023-01-26;13;1.366210;13.23720;280
Biscarosse;2023-01-26;14;1.330080;13.19810;280
Biscarosse;2023-01-26;15;1.303710;13.20590;280
Biscarosse;2023-01-26;16;1.286130;13.24110;281
Biscarosse;2023-01-26;17;1.257810;13.24890;282
Biscarosse;2023-01-26;18;1.209960;13.17070;283
Biscarosse;2023-01-26;19;1.169920;13.06920;285
Biscarosse;2023-01-26;20;1.162110;13.03010;286
Biscarosse;2023-01-26;21;1.194340;13.07310;287
Biscarosse;2023-01-26;22;1.248050;13.22930;287
Biscarosse;2023-01-26;23;1.288090;13.36610;288
Biscarosse;2023-01-27;0;1.295900;13.31920;289
Biscarosse;2023-01-27;1;1.295900;13.23320;291
Biscarosse;2023-01-27;2;1.297850;13.20980;293
Biscarosse;2023-01-27;3;1.305660;13.21760;294
Biscarosse;2023-01-27;4;1.309570;13.21370;297
Biscarosse;2023-01-27;5;1.305660;13.17070;299
Biscarosse;2023-01-27;6;1.290040;13.07310;302
Biscarosse;2023-01-27;7;1.274410;12.95590;304
Biscarosse;2023-01-27;8;1.259770;12.88170;305
Biscarosse;2023-01-27;9;1.246090;12.83090;306
Biscarosse;2023-01-27;10;1.225590;12.74890;305
Biscarosse;2023-01-27;11;1.198240;12.63560;304
Biscarosse;2023-01-27;12;1.171880;12.49890;304
Biscarosse;2023-01-27;13;1.148440;12.38170;303
Biscarosse;2023-01-27;14;1.133790;12.31140;303
Biscarosse;2023-01-27;15;1.125980;12.28790;303
Biscarosse;2023-01-27;16;1.127930;12.27230;304
Biscarosse;2023-01-27;17;1.125980;12.23320;305
Biscarosse;2023-01-27;18;1.114260;12.13170;307
Biscarosse;2023-01-27;19;1.106450;11.98320;308
Biscarosse;2023-01-27;20;1.103520;11.82700;309
Biscarosse;2023-01-27;21;1.095700;11.69810;309
Biscarosse;2023-01-27;22;1.071780;11.58090;309
Biscarosse;2023-01-27;23;1.036130;11.49110;307
Biscarosse;2023-01-28;0;1.003910;11.38170;306
Biscarosse;2023-01-28;1;0.970215;11.23320;305
Biscarosse;2023-01-28;2;0.943848;11.10040;305
Biscarosse;2023-01-28;3;0.928223;10.99890;304
Biscarosse;2023-01-28;4;0.934082;10.92070;304
Biscarosse;2023-01-28;5;0.958008;10.85040;303
Biscarosse;2023-01-28;6;0.987793;17.49890;303
Biscarosse;2023-01-28;7;1.005860;17.31140;303
Biscarosse;2023-01-28;8;1.005860;17.28790;304
Biscarosse;2023-01-28;9;1.005860;17.24110;304
Biscarosse;2023-01-28;10;1.012210;17.09260;303
Biscarosse;2023-01-28;11;1.014160;16.81140;301
Biscarosse;2023-01-28;12;1.016110;16.53790;298
Biscarosse;2023-01-28;13;1.032230;16.38170;296
Biscarosse;2023-01-28;14;1.032230;16.29180;295
Biscarosse;2023-01-28;15;1.020020;16.17860;295
Biscarosse;2023-01-28;16;1.016110;16.05750;295
Biscarosse;2023-01-28;17;1.029790;15.92070;295
Biscarosse;2023-01-28;18;1.056150;15.71760;295
Biscarosse;2023-01-28;19;1.078120;15.49890;295
Biscarosse;2023-01-28;20;1.085940;15.38950;296
Biscarosse;2023-01-28;21;1.085940;15.27230;297
Biscarosse;2023-01-28;22;1.078120;15.12390;297
Biscarosse;2023-01-28;23;1.056150;14.92470;296
Biscarosse;2023-01-29;0;1.036130;14.69030;295
Biscarosse;2023-01-29;1;1.043950;14.44810;293
Biscarosse;2023-01-29;2;1.051760;14.26840;290
Biscarosse;2023-01-29;3;1.047850;14.15510;289
Biscarosse;2023-01-29;4;1.036130;14.04180;289
Biscarosse;2023-01-29;5;1.016110;13.91680;289
Biscarosse;2023-01-29;6;1.001950;13.79180;289
Biscarosse;2023-01-29;7;1.001950;13.69030;289
Biscarosse;2023-01-29;8;1.012210;13.62780;288
Biscarosse;2023-01-29;9;1.023930;13.59260;288
Biscarosse;2023-01-29;10;1.025880;13.55360;288
Biscarosse;2023-01-29;11;1.020020;13.47930;287
Biscarosse;2023-01-29;12;1.012210;13.37390;287
Biscarosse;2023-01-29;13;1.014160;13.26450;286
Biscarosse;2023-01-29;14;1.027830;13.20200;285
Biscarosse;2023-01-29;15;1.040040;13.18640;284
Biscarosse;2023-01-29;16;1.045900;13.17470;284
Biscarosse;2023-01-29;17;1.038090;13.13950;284
Biscarosse;2023-01-29;18;1.021970;13.08480;285
Biscarosse;2023-01-29;19;1.009770;13.05750;285
Biscarosse;2023-01-29;20;1.014160;13.08090;286
Biscarosse;2023-01-29;21;1.027830;13.08480;286
Biscarosse;2023-01-29;22;1.047850;13.05750;287
Biscarosse;2023-01-29;23;1.071780;13.03400;287
Biscarosse;2023-01-30;0;1.091800;13.02620;287
Biscarosse;2023-01-30;1;1.109860;13.02230;287
Biscarosse;2023-01-30;2;1.127930;12.98320;287
Biscarosse;2023-01-30;3;1.142090;12.90510;287
Biscarosse;2023-01-30;4;1.144040;12.73320;287
Biscarosse;2023-01-30;5;1.136230;12.57310;287
Biscarosse;2023-01-30;6;1.122070;12.44810;287
Biscarosse;2023-01-30;7;1.109860;12.35040;287
Biscarosse;2023-01-30;8;1.102050;12.26060;288
Biscarosse;2023-01-30;9;1.102050;12.18250;288
Biscarosse;2023-01-30;10;1.107910;12.12780;288
Biscarosse;2023-01-30;11;1.125980;12.09650;288
Biscarosse;2023-01-30;12;1.153810;12.10040;288
Biscarosse;2023-01-30;13;1.180180;12.12000;287
Biscarosse;2023-01-30;14;1.193850;12.11220;287
Biscarosse;2023-01-30;15;1.198240;12.07700;286
Biscarosse;2023-01-30;16;1.189940;12.03010;286
Biscarosse;2023-01-30;17;1.173830;11.97150;286
Biscarosse;2023-01-30;18;1.146000;11.89340;286
Biscarosse;2023-01-30;19;1.116210;11.78790;286
Biscarosse;2023-01-30;20;1.089840;11.63560;286
Biscarosse;2023-01-30;21;1.065920;11.53010;286
Biscarosse;2023-01-30;22;1.049800;11.49890;286
Biscarosse;2023-01-30;23;1.041990;11.50670;286
Biscarosse;2023-01-31;0;1.038090;11.51450;287
Biscarosse;2023-01-31;1;1.040040;11.49890;287
Biscarosse;2023-01-31;2;1.054200;11.54570;287
Biscarosse;2023-01-31;3;1.076170;11.88170;287
Biscarosse;2023-01-31;4;1.108400;12.30360;288
Biscarosse;2023-01-31;5;1.141600;12.49110;289
Biscarosse;2023-01-31;6;1.177730;12.64730;289
Biscarosse;2023-01-31;7;1.208010;12.87390;289
Biscarosse;2023-01-31;8;1.236330;13.04570;289
Biscarosse;2023-01-31;9;1.265620;13.17070;290
Biscarosse;2023-01-31;10;1.297850;13.28790;290
Biscarosse;2023-01-31;11;1.335940;13.40510;291
Biscarosse;2023-01-31;12;1.375980;13.60040;291
Biscarosse;2023-01-31;13;1.412110;13.85040;291
Biscarosse;2023-01-31;14;1.444340;13.92860;292
Biscarosse;2023-01-31;15;1.469730;13.87000;292
Biscarosse;2023-01-31;16;1.490230;13.89340;292
Biscarosse;2023-01-31;17;1.507810;14.08090;291
Biscarosse;2023-01-31;18;1.517580;14.26060;291
Biscarosse;2023-01-31;19;1.522460;14.28010;291
Biscarosse;2023-01-31;20;1.513670;14.18640;291
Biscarosse;2023-01-31;21;1.496090;13.89730;292
Biscarosse;2023-01-31;22;1.473630;13.69810;292
Biscarosse;2023-01-31;23;1.456050;13.60040;293
Biscarosse;2023-02-01;0;1.450200;13.55750;293
Biscarosse;2023-02-01;1;1.446290;13.48720;293
Biscarosse;2023-02-01;2;1.442380;13.38950;293
Biscarosse;2023-02-01;3;1.434080;13.29970;293
Biscarosse;2023-02-01;4;1.421880;13.20980;293
Biscarosse;2023-02-01;5;1.408200;13.10820;292
Biscarosse;2023-02-01;6;1.398440;12.99890;292
Biscarosse;2023-02-01;7;1.393550;12.85820;292
Biscarosse;2023-02-01;8;1.393550;12.64730;291
Biscarosse;2023-02-01;9;1.396480;12.53790;292
Biscarosse;2023-02-01;10;1.406250;12.52230;292
Biscarosse;2023-02-01;11;1.416020;12.55360;292
Biscarosse;2023-02-01;12;1.419920;12.50670;293
Biscarosse;2023-02-01;13;1.429690;12.45200;294
Biscarosse;2023-02-01;14;1.456050;12.70200;294
Biscarosse;2023-02-01;15;1.492190;13.28010;294
Biscarosse;2023-02-01;16;1.530270;13.42860;294
Biscarosse;2023-02-01;17;1.572270;13.47540;294
Biscarosse;2023-02-01;18;1.616210;13.51450;293
Biscarosse;2023-02-01;19;1.652340;13.50670;293
Biscarosse;2023-02-01;20;1.671880;13.45200;293
Biscarosse;2023-02-01;21;1.683590;13.38170;293
Biscarosse;2023-02-01;22;1.696290;13.33480;293
Biscarosse;2023-02-01;23;1.719730;13.34260;293
Biscarosse;2023-02-02;0;1.759770;13.42070;293
Biscarosse;2023-02-02;1;1.795900;13.51450;293
Biscarosse;2023-02-02;2;1.824220;13.55360;293
Biscarosse;2023-02-02;3;1.845700;13.60820;293
Biscarosse;2023-02-02;4;1.872070;13.72150;292
Biscarosse;2023-02-02;5;1.906250;13.85820;292
Biscarosse;2023-02-02;6;1.935550;13.98320;291
Biscarosse;2023-02-02;7;1.952150;13.99500;290
Biscarosse;2023-02-02;8;1.950200;13.94030;290
Biscarosse;2023-02-02;9;1.935550;13.90900;290
Biscarosse;2023-02-02;10;1.916020;13.88950;290
Biscarosse;2023-02-02;11;1.889650;13.85040;290
Biscarosse;2023-02-02;12;1.862300;13.77230;290
Biscarosse;2023-02-02;13;1.845700;13.68640;291
Biscarosse;2023-02-02;14;1.841800;13.61610;291
Biscarosse;2023-02-02;15;1.841800;13.58090;291
Biscarosse;2023-02-02;16;1.845700;13.56140;291
Biscarosse;2023-02-02;17;1.841800;13.53400;290
Biscarosse;2023-02-02;18;1.820310;13.46370;290
Biscarosse;2023-02-02;19;1.790040;13.37780;290
Biscarosse;2023-02-02;20;1.761720;13.31140;290
Biscarosse;2023-02-02;21;1.732420;13.26450;290
Biscarosse;2023-02-02;22;1.692380;13.20980;290
Biscarosse;2023-02-02;23;1.646480;13.14730;290
Biscarosse;2023-02-03;0;1.599610;13.05750;291
Biscarosse;2023-02-03;1;1.568360;12.94420;291
Biscarosse;2023-02-03;2;1.540040;12.81920;292
Biscarosse;2023-02-03;3;1.525880;12.74890;292
Biscarosse;2023-02-03;4;1.518070;12.72150;292
Biscarosse;2023-02-03;5;1.509770;12.71370;292
Biscarosse;2023-02-03;6;1.500000;12.69030;291
Biscarosse;2023-02-03;7;1.483890;12.64340;291
Biscarosse;2023-02-03;8;1.461910;12.58090;291
Biscarosse;2023-02-03;9;1.437990;12.52230;291
Biscarosse;2023-02-03;10;1.405760;12.45980;291
Biscarosse;2023-02-03;11;1.374020;12.39730;291
Biscarosse;2023-02-03;12;1.335940;12.32700;292
Biscarosse;2023-02-03;13;1.299800;12.23320;292
Biscarosse;2023-02-03;14;1.273930;12.14340;293
Biscarosse;2023-02-03;15;1.259770;12.08090;293
Biscarosse;2023-02-03;16;1.253910;12.04570;294
Biscarosse;2023-02-03;17;1.255860;12.01450;294
Biscarosse;2023-02-03;18;1.262210;11.97540;293
Biscarosse;2023-02-03;19;1.271970;11.92860;293
Biscarosse;2023-02-03;20;1.282230;11.87000;293
Biscarosse;2023-02-03;21;1.286130;11.82310;293
Biscarosse;2023-02-03;22;1.282230;11.78010;293
Biscarosse;2023-02-03;23;1.266110;11.74110;293
Biscarosse;2023-02-04;0;1.248050;11.67470;294
Biscarosse;2023-02-04;1;1.228030;11.56920;295
Biscarosse;2023-02-04;2;1.211910;11.47540;295
Biscarosse;2023-02-04;3;1.202150;11.42070;296
Biscarosse;2023-02-04;4;1.198240;11.40900;296
Biscarosse;2023-02-04;5;1.200200;11.43640;296
Biscarosse;2023-02-04;6;1.206050;11.47540;295
Biscarosse;2023-02-04;7;1.213870;11.49890;294
Biscarosse;2023-02-04;8;1.217770;11.49110;293
Biscarosse;2023-02-04;9;1.220210;11.47150;292
Biscarosse;2023-02-04;10;1.215820;11.47150;292
Biscarosse;2023-02-04;11;1.208010;11.54180;292
Biscarosse;2023-02-04;12;1.193850;11.64730;292
Biscarosse;2023-02-04;13;1.175780;11.65900;292
Biscarosse;2023-02-04;14;1.158200;11.60040;292
Biscarosse;2023-02-04;15;1.144040;11.55750;293
Biscarosse;2023-02-04;16;1.136230;11.55750;293
Biscarosse;2023-02-04;17;1.133790;11.58090;293
Biscarosse;2023-02-04;18;1.138180;11.57700;293
Biscarosse;2023-02-04;19;1.144040;11.51450;292
Biscarosse;2023-02-04;20;1.153810;11.43250;292
Biscarosse;2023-02-04;21;1.164060;11.38170;292
Biscarosse;2023-02-04;22;1.171880;11.36610;292
Biscarosse;2023-02-04;23;1.184080;11.37390;292
Biscarosse;2023-02-05;0;1.200200;11.41290;292
Biscarosse;2023-02-05;1;1.208010;11.48320;293
Biscarosse;2023-02-05;2;1.213870;11.62390;293
Biscarosse;2023-02-05;3;1.224120;11.79180;294
Biscarosse;2023-02-05;4;1.244140;11.91290;294
Biscarosse;2023-02-05;5;1.279790;12.07700;293
Biscarosse;2023-02-05;6;1.341800;14.36610;291
Biscarosse;2023-02-05;7;1.406250;14.45200;289
Biscarosse;2023-02-05;8;1.454100;14.29180;288
Biscarosse;2023-02-05;9;1.482420;14.28790;287
Biscarosse;2023-02-05;10;1.500000;14.39340;286
Biscarosse;2023-02-05;11;1.507810;14.41290;285
Biscarosse;2023-02-05;12;1.513670;14.33870;285
Biscarosse;2023-02-05;13;1.526370;14.21370;285
Biscarosse;2023-02-05;14;1.532230;14.02230;285
Biscarosse;2023-02-05;15;1.528320;13.90120;286
Biscarosse;2023-02-05;16;1.528320;13.79970;286
Biscarosse;2023-02-05;17;1.541990;13.69030;286
Biscarosse;2023-02-05;18;1.561520;13.61220;286
Biscarosse;2023-02-05;19;1.585940;13.56140;285
Biscarosse;2023-02-05;20;1.608400;13.52620;285
Biscarosse;2023-02-05;21;1.614260;13.49110;284
Biscarosse;2023-02-05;22;1.597660;13.44420;284
Biscarosse;2023-02-05;23;1.564450;13.38170;284
Biscarosse;2023-02-06;0;1.519530;13.30360;285
Biscarosse;2023-02-06;1;1.484380;13.23320;286
Biscarosse;2023-02-06;2;1.465820;13.20980;287
Biscarosse;2023-02-06;3;1.459960;13.19420;288
Biscarosse;2023-02-06;4;1.463870;13.17860;289
Biscarosse;2023-02-06;5;1.471680;13.17070;289
Biscarosse;2023-02-06;6;1.480470;13.16680;289
Biscarosse;2023-02-06;7;1.486330;13.14730;288
Biscarosse;2023-02-06;8;1.492190;13.11610;287
Biscarosse;2023-02-06;9;1.488280;13.06530;287
Biscarosse;2023-02-06;10;1.463870;12.96370;286
Biscarosse;2023-02-06;11;1.421880;12.82310;286
Biscarosse;2023-02-06;12;1.377930;12.75670;286
Biscarosse;2023-02-06;13;1.335940;12.77620;286
Biscarosse;2023-02-06;14;1.303710;12.88170;286
Biscarosse;2023-02-06;15;1.286130;12.96760;287
Biscarosse;2023-02-06;16;1.282230;13.01450;287
Biscarosse;2023-02-06;17;1.284180;13.03010;287
Biscarosse;2023-02-06;18;1.269530;12.97540;287
Biscarosse;2023-02-06;19;1.253910;12.90510;287
Biscarosse;2023-02-06;20;1.250000;12.85040;286
Biscarosse;2023-02-06;21;1.253910;12.79570;286
Biscarosse;2023-02-06;22;1.257810;12.70200;286
Biscarosse;2023-02-06;23;1.265620;12.57700;285
Biscarosse;2023-02-07;0;1.253910;12.43640;285
Biscarosse;2023-02-07;1;1.213870;12.31140;285
Biscarosse;2023-02-07;2;1.173830;12.23320;286
Biscarosse;2023-02-07;3;1.154300;18.22540;285
Biscarosse;2023-02-07;4;1.158200;18.03790;285
Biscarosse;2023-02-07;5;1.185550;17.74890;285
Biscarosse;2023-02-07;6;1.234380;17.29570;285
Biscarosse;2023-02-07;7;1.265620;16.93640;285
Biscarosse;2023-02-07;8;1.280270;16.79570;285
Biscarosse;2023-02-07;9;1.280270;16.62390;285
Biscarosse;2023-02-07;10;1.290040;16.45980;284
Biscarosse;2023-02-07;11;1.335940;16.38950;283
Biscarosse;2023-02-07;12;1.398440;16.24890;282
Biscarosse;2023-02-07;13;1.425780;16.10040;282
Biscarosse;2023-02-07;14;1.429690;16.03790;282
Biscarosse;2023-02-07;15;1.433590;16.02230;281
Biscarosse;2023-02-07;16;1.461910;15.97540;281
Biscarosse;2023-02-07;17;1.505860;15.81140;280
Biscarosse;2023-02-07;18;1.551760;15.46370;280
Biscarosse;2023-02-07;19;1.597660;15.22930;279
Biscarosse;2023-02-07;20;1.650390;15.12390;279
Biscarosse;2023-02-07;21;1.709960;15.06920;278
Biscarosse;2023-02-07;22;1.828120;15.12390;278
Biscarosse;2023-02-07;23;1.984380;18.85820;277
Biscarosse;2023-02-08;0;2.082030;18.26450;277
Biscarosse;2023-02-08;1;2.135740;18.08480;277
Biscarosse;2023-02-08;2;2.166020;18.14730;277
Biscarosse;2023-02-08;3;2.204100;18.21760;277
Biscarosse;2023-02-08;4;2.272460;18.29570;277
Biscarosse;2023-02-08;5;2.374020;18.19420;277
Biscarosse;2023-02-08;6;2.465820;17.96760;277
Biscarosse;2023-02-08;7;2.526370;17.85040;277
Biscarosse;2023-02-08;8;2.564450;17.80360;277
Biscarosse;2023-02-08;9;2.536130;17.74890;277
Biscarosse;2023-02-08;10;2.414060;17.62390;277
Biscarosse;2023-02-08;11;2.311520;17.45980;276
Biscarosse;2023-02-08;12;2.305660;17.33480;276
Biscarosse;2023-02-08;13;2.404300;17.28010;277
Biscarosse;2023-02-08;14;2.515620;17.22540;277
Biscarosse;2023-02-08;15;2.547850;17.06920;277
Biscarosse;2023-02-08;16;2.496090;16.83480;277
Biscarosse;2023-02-08;17;2.421880;16.57700;277
Biscarosse;2023-02-08;18;2.393550;16.42070;277
Biscarosse;2023-02-08;19;2.408200;16.36610;277
Biscarosse;2023-02-08;20;2.431640;16.33480;277
Biscarosse;2023-02-08;21;2.423830;16.28010;277
Biscarosse;2023-02-08;22;2.339840;16.20200;277
Biscarosse;2023-02-08;23;2.230470;16.03010;278
Biscarosse;2023-02-09;0;2.185550;15.85820;278
Biscarosse;2023-02-09;1;2.215820;15.80360;278
Biscarosse;2023-02-09;2;2.244140;15.78790;278
Biscarosse;2023-02-09;3;2.217770;15.71760;278
Biscarosse;2023-02-09;4;2.166020;15.59260;279
Biscarosse;2023-02-09;5;2.114260;15.39730;279
Biscarosse;2023-02-09;6;2.085940;15.23720;279
Biscarosse;2023-02-09;7;2.093750;15.15510;279
Biscarosse;2023-02-09;8;2.108400;15.09260;280
Biscarosse;2023-02-09;9;2.108400;14.95200;280
Biscarosse;2023-02-09;10;2.082030;14.80360;280
Biscarosse;2023-02-09;11;2.036130;14.67860;280
Biscarosse;2023-02-09;12;2.005860;14.61610;280
Biscarosse;2023-02-09;13;2.015620;14.61610;280
Biscarosse;2023-02-09;14;2.030270;14.61610;280
Biscarosse;2023-02-09;15;2.013670;14.59260;281
Biscarosse;2023-02-09;16;1.986330;14.53790;281
Biscarosse;2023-02-09;17;1.958010;14.43640;282
Biscarosse;2023-02-09;18;1.950200;14.33090;283
Biscarosse;2023-02-09;19;1.973630;14.24500;284
Biscarosse;2023-02-09;20;2.019530;14.15900;284
Biscarosse;2023-02-09;21;2.070310;14.06920;284
Biscarosse;2023-02-09;22;2.099610;14.01060;284
Biscarosse;2023-02-09;23;2.087890;13.96370;284
Biscarosse;2023-02-10;0;2.057620;13.89730;284
Biscarosse;2023-02-10;1;2.070310;13.82700;284
Biscarosse;2023-02-10;2;2.099610;13.78010;285
Biscarosse;2023-02-10;3;2.095700;13.74890;285
Biscarosse;2023-02-10;4;2.070310;13.71760;285
Biscarosse;2023-02-10;5;2.055660;13.66290;286
